Country,Latitude,Longitude,CAT,Category,ACT,Activity,UNIT,Unit,VAR,Variable,SRC,Source,TIME,Time,Value,Flag Codes,Flags
Turkey,38.9637,35.2433,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,KGBYCAPITA,kg/capita,FWVAR281,Food Waste - Fruit ,SOURCE45,Hacettepe University,2005,2005,64.7875,,
Turkey,38.9637,35.2433,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,KGBYCAPITA,kg/capita,FWVAR295,Food Waste - Legumes/seeds ,SOURCE45,Hacettepe University,2005,2005,1.752,,
Turkey,38.9637,35.2433,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,KGBYCAPITA,kg/capita,FWVAR302,Food Waste - Milk and yogurt  ,SOURCE45,Hacettepe University,2005,2005,10.147,,
Turkey,38.9637,35.2433,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,KGBYCAPITA,kg/capita,FWVAR328,Food Waste - Poultry ,SOURCE45,Hacettepe University,2005,2005,13.578,,
Turkey,38.9637,35.2433,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,KGBYCAPITA,kg/capita,FWVAR337,Food Waste - Red meat,SOURCE45,Hacettepe University,2005,2005,0.3285,,
Turkey,38.9637,35.2433,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,KGBYCAPITA,kg/capita,FWVAR349,Food Waste - Sugar,SOURCE45,Hacettepe University,2005,2005,0.1095,,
Turkey,38.9637,35.2433,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,KGBYCAPITA,kg/capita,FWVAR354TUR,Food Waste - total food,SOURCE45,Hacettepe University,2005,2005,183.1,,
Turkey,38.9637,35.2433,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,KGBYCAPITABYDAY,kg/capita/day,FWVAR43,Discarded food,SOURCE45,Hacettepe University,2005,2005,0.3188,,
Turkey,38.9637,35.2433,WIG,2. Waste in general,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR2,Animal and mixed food waste,SOURCE30,EUROSTAT,2010,2010,180,,
Turkey,38.9637,35.2433,WIG,2. Waste in general,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR3,Animal and mixed food waste; vegetal waste,SOURCE30,EUROSTAT,2008,2008,385887,,
Turkey,38.9637,35.2433,WIG,2. Waste in general,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR3,Animal and mixed food waste; vegetal waste,SOURCE30,EUROSTAT,2010,2010,556,,
Turkey,38.9637,35.2433,WIG,2. Waste in general,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR12,Animal waste of food preparation and products,SOURCE30,EUROSTAT,2008,2008,90385,,
Turkey,38.9637,35.2433,WIG,2. Waste in general,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR521,Vegetal waste,SOURCE30,EUROSTAT,2010,2010,376,,
Turkey,38.9637,35.2433,WIG,2. Waste in general,HOUSEHOLDS,Households,KGBYCAPITA,kg/capita,FWVAR3,Animal and mixed food waste; vegetal waste,SOURCE30,EUROSTAT,2008,2008,5,,
Turkey,38.9637,35.2433,WIG,2. Waste in general,HOUSEHOLDS,Households,KGBYCAPITA,kg/capita,FWVAR12,Animal waste of food preparation and products,SOURCE30,EUROSTAT,2008,2008,1,,
Turkey,38.9637,35.2433,FLFW,1. Food loss - Food waste,COMBINEDPOST-PRODUCTIONANDPRE,Combined : Post-production and Pre-consumption,TONNES,tonnes,FWVAR243,Food Waste - Cereals - Excluding Beer,SOURCE31,FAO - Food balance sheets 2009,2009,2009,3467000,,
Turkey,38.9637,35.2433,FLFW,1. Food loss - Food waste,COMBINEDPOST-PRODUCTIONANDPRE,Combined : Post-production and Pre-consumption,TONNES,tonnes,FWVAR266,Food Waste - Eggs,SOURCE31,FAO - Food balance sheets 2009,2009,2009,43000,,
Turkey,38.9637,35.2433,FLFW,1. Food loss - Food waste,COMBINEDPOST-PRODUCTIONANDPRE,Combined : Post-production and Pre-consumption,TONNES,tonnes,FWVAR287,Food Waste - Fruits - Excluding Wine,SOURCE31,FAO - Food balance sheets 2009,2009,2009,1393000,,
Turkey,38.9637,35.2433,FLFW,1. Food loss - Food waste,COMBINEDPOST-PRODUCTIONANDPRE,Combined : Post-production and Pre-consumption,TONNES,tonnes,FWVAR301,Food Waste - Milk - Excluding Butter,SOURCE31,FAO - Food balance sheets 2009,2009,2009,693000,,
Turkey,38.9637,35.2433,FLFW,1. Food loss - Food waste,COMBINEDPOST-PRODUCTIONANDPRE,Combined : Post-production and Pre-consumption,TONNES,tonnes,FWVAR316,Food Waste - Oilcrops,SOURCE31,FAO - Food balance sheets 2009,2009,2009,131000,,
Turkey,38.9637,35.2433,FLFW,1. Food loss - Food waste,COMBINEDPOST-PRODUCTIONANDPRE,Combined : Post-production and Pre-consumption,TONNES,tonnes,FWVAR335,Food Waste - Pulses,SOURCE31,FAO - Food balance sheets 2009,2009,2009,47000,,
Turkey,38.9637,35.2433,FLFW,1. Food loss - Food waste,COMBINEDPOST-PRODUCTIONANDPRE,Combined : Post-production and Pre-consumption,TONNES,tonnes,FWVAR347,Food Waste - Starchy Roots,SOURCE31,FAO - Food balance sheets 2009,2009,2009,440000,,
Turkey,38.9637,35.2433,FLFW,1. Food loss - Food waste,COMBINEDPOST-PRODUCTIONANDPRE,Combined : Post-production and Pre-consumption,TONNES,tonnes,FWVAR355,Food Waste - Treenuts,SOURCE31,FAO - Food balance sheets 2009,2009,2009,41000,,
Turkey,38.9637,35.2433,FLFW,1. Food loss - Food waste,COMBINEDPOST-PRODUCTIONANDPRE,Combined : Post-production and Pre-consumption,TONNES,tonnes,FWVAR358,Food Waste - Vegetables,SOURCE31,FAO - Food balance sheets 2009,2009,2009,4554000,,
Turkey,38.9637,35.2433,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORMANUF,Combined: Eurostat proxy for manufacturing of food products - includes tobacco,TONNES,tonnes,FWVAR3,Animal and mixed food waste; vegetal waste,SOURCE30,EUROSTAT,2004,2004,2061950,,
Turkey,38.9637,35.2433,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORMANUF,Combined: Eurostat proxy for manufacturing of food products - includes tobacco,TONNES,tonnes,FWVAR3,Animal and mixed food waste; vegetal waste,SOURCE30,EUROSTAT,2008,2008,201511,,
Turkey,38.9637,35.2433,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORMANUF,Combined: Eurostat proxy for manufacturing of food products - includes tobacco,TONNES,tonnes,FWVAR12,Animal waste of food preparation and products,SOURCE30,EUROSTAT,2004,2004,79013,,
Turkey,38.9637,35.2433,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORMANUF,Combined: Eurostat proxy for manufacturing of food products - includes tobacco,TONNES,tonnes,FWVAR12,Animal waste of food preparation and products,SOURCE30,EUROSTAT,2008,2008,30651,,
Turkey,38.9637,35.2433,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORMANUF,Combined: Eurostat proxy for manufacturing of food products - includes tobacco,KGBYCAPITA,kg/capita,FWVAR3,Animal and mixed food waste; vegetal waste,SOURCE30,EUROSTAT,2004,2004,29,,
Turkey,38.9637,35.2433,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORMANUF,Combined: Eurostat proxy for manufacturing of food products - includes tobacco,KGBYCAPITA,kg/capita,FWVAR3,Animal and mixed food waste; vegetal waste,SOURCE30,EUROSTAT,2008,2008,3,,
Turkey,38.9637,35.2433,WIG,2. Waste in general,COMBINEDEUROSTATPROXYFORMANUF,Combined: Eurostat proxy for manufacturing of food products - includes tobacco,KGBYCAPITA,kg/capita,FWVAR12,Animal waste of food preparation and products,SOURCE30,EUROSTAT,2004,2004,1,,
United Kingdom,55.3781,3.436,WIG,2. Waste in general,AGRICULTURALPRODUCTION,Agricultural production,TONNES,tonnes,FWVAR3,Animal and mixed food waste; vegetal waste,SOURCE30,EUROSTAT,2004,2004,190175,,
United Kingdom,55.3781,3.436,WIG,2. Waste in general,AGRICULTURALPRODUCTION,Agricultural production,TONNES,tonnes,FWVAR3,Animal and mixed food waste; vegetal waste,SOURCE30,EUROSTAT,2006,2006,22500,,
United Kingdom,55.3781,3.436,WIG,2. Waste in general,AGRICULTURALPRODUCTION,Agricultural production,TONNES,tonnes,FWVAR3,Animal and mixed food waste; vegetal waste,SOURCE30,EUROSTAT,2008,2008,182857,,
United Kingdom,55.3781,3.436,WIG,2. Waste in general,AGRICULTURALPRODUCTION,Agricultural production,TONNES,tonnes,FWVAR3,Animal and mixed food waste; vegetal waste,SOURCE30,EUROSTAT,2010,2010,31587,,
United Kingdom,55.3781,3.436,WIG,2. Waste in general,AGRICULTURALPRODUCTION,Agricultural production,TONNES,tonnes,FWVAR10,Animal waste,SOURCE30,EUROSTAT,2010,2010,31587,,
United Kingdom,55.3781,3.436,WIG,2. Waste in general,AGRICULTURALPRODUCTION,Agricultural production,TONNES,tonnes,FWVAR12,Animal waste of food preparation and products,SOURCE30,EUROSTAT,2004,2004,21940,,
United Kingdom,55.3781,3.436,WIG,2. Waste in general,AGRICULTURALPRODUCTION,Agricultural production,TONNES,tonnes,FWVAR12,Animal waste of food preparation and products,SOURCE30,EUROSTAT,2006,2006,22500,,
United Kingdom,55.3781,3.436,WIG,2. Waste in general,AGRICULTURALPRODUCTION,Agricultural production,TONNES,tonnes,FWVAR12,Animal waste of food preparation and products,SOURCE30,EUROSTAT,2008,2008,19651,,
United Kingdom,55.3781,3.436,WIG,2. Waste in general,AGRICULTURALPRODUCTION,Agricultural production,KGBYCAPITA,kg/capita,FWVAR3,Animal and mixed food waste; vegetal waste,SOURCE30,EUROSTAT,2004,2004,3,,
United Kingdom,55.3781,3.436,WIG,2. Waste in general,AGRICULTURALPRODUCTION,Agricultural production,KGBYCAPITA,kg/capita,FWVAR3,Animal and mixed food waste; vegetal waste,SOURCE30,EUROSTAT,2006,2006,3,,
United Kingdom,55.3781,3.436,WIG,2. Waste in general,AGRICULTURALPRODUCTION,Agricultural production,KGBYCAPITA,kg/capita,FWVAR3,Animal and mixed food waste; vegetal waste,SOURCE30,EUROSTAT,2008,2008,3,,
United Kingdom,55.3781,3.436,WIG,2. Waste in general,AGRICULTURALPRODUCTION,Agricultural production,KGBYCAPITA,kg/capita,FWVAR3,Animal and mixed food waste; vegetal waste,SOURCE30,EUROSTAT,2010,2010,1,,
United Kingdom,55.3781,3.436,WIG,2. Waste in general,AGRICULTURALPRODUCTION,Agricultural production,KGBYCAPITA,kg/capita,FWVAR10,Animal waste,SOURCE30,EUROSTAT,2010,2010,1,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,FOODSERVICES,Food Services,TONNES,tonnes,FWVAR35GBR,Avoidable food waste in schools in 40 weeks (primary),SOURCE93,WRAP 2011,2009,2009,43900,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,FOODSERVICES,Food Services,TONNES,tonnes,FWVAR36GBR,Avoidable food waste in schools in 40 weeks (primary+secondary),SOURCE93,WRAP 2011,2009,2009,63100,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,FOODSERVICES,Food Services,TONNES,tonnes,FWVAR37GBR,Avoidable food waste in schools in 40 weeks (secondary),SOURCE93,WRAP 2011,2009,2009,19200,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,FOODSERVICES,Food Services,TONNES,tonnes,FWVAR506GBR,Unavoidable food waste in schools in 40 weeks (primary),SOURCE93,WRAP 2011,2009,2009,9100,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,FOODSERVICES,Food Services,TONNES,tonnes,FWVAR507GBR,Unavoidable food waste in schools in 40 weeks (primary+secondary),SOURCE93,WRAP 2011,2009,2009,13400,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,FOODSERVICES,Food Services,TONNES,tonnes,FWVAR508GBR,Unavoidable food waste in schools in 40 weeks (secondary),SOURCE93,WRAP 2011,2009,2009,4300,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,FOODSERVICES,Food Services,TONNES,tonnes,FWVAR401GBR,Food waste in schools in 40 weeks (primary),SOURCE93,WRAP 2011,2009,2009,55408,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,FOODSERVICES,Food Services,TONNES,tonnes,FWVAR402GBR,Food waste in schools in 40 weeks (secondary),SOURCE93,WRAP 2011,2009,2009,24974,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,FOODSERVICES,Food Services,TONNES,tonnes,FWVAR465GBR,Possibly avoidable food waste in schools in 40 weeks (primary),SOURCE93,WRAP 2011,2009,2009,2500,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,FOODSERVICES,Food Services,TONNES,tonnes,FWVAR466GBR,Possibly avoidable food waste in schools in 40 weeks (primary+secondary),SOURCE93,WRAP 2011,2009,2009,3900,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,FOODSERVICES,Food Services,TONNES,tonnes,FWVAR467GBR,Possibly avoidable food waste in schools in 40 weeks (secondary),SOURCE93,WRAP 2011,2009,2009,1400,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,FOODSERVICES,Food Services,PCT,%,FWVAR398GBR,Food waste in primary schools,SOURCE93,WRAP 2011,2009,2009,72,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,FOODSERVICES,Food Services,PCT,%,FWVAR403GBR,Food waste in secondary schools,SOURCE93,WRAP 2011,2009,2009,59,,
United Kingdom,55.3781,3.436,OTH,4. Others,HOUSEHOLDS,Households,PEOPLEBYHOUSEHOLD,people/household,FWVAR418GBR,Household size,SOURCE91,WRAP 2009,2007,2007,2.4,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR53,Food and drink waste,SOURCE27,DEFRA 2012,2009,2009,7200000,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,KGBYCAPITA,kg/capita,FWVAR38,Avoidable food waste to landfill (e.),SOURCE51,Langley et al. 2009,2008,2008,49.64,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,KGBYCAPITA,kg/capita,FWVAR213,Food Waste,SOURCE51,Langley et al. 2009,2008,2008,72.635,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,KGBYCAPITABYDAY,kg/capita/day,FWVAR38,Avoidable food waste to landfill (e.),SOURCE51,Langley et al. 2009,2008,2008,0.136,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,KGBYCAPITABYDAY,kg/capita/day,FWVAR213,Food Waste,SOURCE51,Langley et al. 2009,2008,2008,0.199,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR17,Avoidable drink waste,SOURCE91,WRAP 2009,2007,2007,870000,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR18,Avoidable food and drink waste,SOURCE91,WRAP 2009,2007,2007,5300000,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR19,Avoidable food waste,SOURCE91,WRAP 2009,2007,2007,4500000,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR54GBR,Food and drink waste disposed through sewer,SOURCE91,WRAP 2009,2007,2007,1800000,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR479,Solid waste considered food waste,SOURCE91,WRAP 2009,2007,2007,5800000,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR488GBR,Unavoidable drink waste,SOURCE91,WRAP 2009,2007,2007,430000,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR489,Unavoidable food and drink waste,SOURCE91,WRAP 2009,2007,2007,1100000,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR415,Home composted food and fed to animals,SOURCE91,WRAP 2009,2007,2007,690000,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR448,Possibly avoidable food and drink waste,SOURCE91,WRAP 2009,2007,2007,1500000,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR449GBR,Possibly avoidable food waste,SOURCE91,WRAP 2009,2007,2007,1500000,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR477GBR,Solid waste considered drink waste,SOURCE91,WRAP 2009,2007,2007,1800000,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,PCT,%,FWVAR19,Avoidable food waste,SOURCE91,WRAP 2009,2007,2007,63,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,PCT,%,FWVAR25,Avoidable food waste - Drinks,SOURCE91,WRAP 2009,2007,2007,67,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,PCT,%,FWVAR509GBR,Unavoidable food waste in total food waste,SOURCE91,WRAP 2009,2007,2007,15,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,PCT,%,FWVAR514GBR,Unvoidable food waste - Drinks,SOURCE91,WRAP 2009,2007,2007,33,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,PCT,%,FWVAR213,Food Waste,SOURCE91,WRAP 2009,2007,2007,25,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,PCT,%,FWVAR404GBR,Food waste in total food and drink waste collected,SOURCE91,WRAP 2009,2007,2007,70,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,PCT,%,FWVAR415,Home composted food and fed to animals,SOURCE91,WRAP 2009,2007,2007,8,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,PCT,%,FWVAR422GBR,Liquid food waste in total food and drink waste collected,SOURCE91,WRAP 2009,2007,2007,22,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,PCT,%,FWVAR468GBR,Possibly avoidable food waste in total food waste,SOURCE91,WRAP 2009,2007,2007,21,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,KGBYCAPITA,kg/capita,FWVAR14,Avoidable and possibly avoidable food and drink waste,SOURCE91,WRAP 2009,2007,2007,78.61445783,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,KGBYHOUSEHOLD,kg/household,FWVAR14,Avoidable and possibly avoidable food and drink waste,SOURCE91,WRAP 2009,2007,2007,188.6746988,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,KGBYHOUSEHOLD,kg/household,FWVAR18,Avoidable food and drink waste,SOURCE91,WRAP 2009,2007,2007,210,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,KGBYHOUSEHOLD,kg/household,FWVAR53,Food and drink waste,SOURCE91,WRAP 2009,2007,2007,330,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,KGBYHOUSEHOLD,kg/household,FWVAR489,Unavoidable food and drink waste,SOURCE91,WRAP 2009,2007,2007,60,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,KGBYHOUSEHOLD,kg/household,FWVAR448,Possibly avoidable food and drink waste,SOURCE91,WRAP 2009,2007,2007,60,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR213,Food Waste,SOURCE92,WRAP 2010,2006,2006,8300000,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,KGBYCAPITA,kg/capita,FWVAR213,Food Waste,SOURCE92,WRAP 2010,2006,2006,137,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR20GBR,Avoidable food waste - Bakery,SOURCE94,WRAP 2013,2011,2011,450000,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR21GBR,Avoidable food waste - Cake and desserts,SOURCE94,WRAP 2013,2011,2011,160000,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR22GBR,"Avoidable food waste - Condiments, sauces, herbs and spices",SOURCE94,WRAP 2013,2011,2011,140000,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR23GBR,Avoidable food waste - Confectionnary and snacks,SOURCE94,WRAP 2013,2011,2011,61000,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR24GBR,Avoidable food waste - Dairy and eggs,SOURCE94,WRAP 2013,2011,2011,420000,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR25,Avoidable food waste - Drinks,SOURCE94,WRAP 2013,2011,2011,710000,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR26GBR,Avoidable food waste - Fresh Fruit,SOURCE94,WRAP 2013,2011,2011,350000,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR27GBR,Avoidable Food Waste - Fresh vegetables and salad,SOURCE94,WRAP 2013,2011,2011,810000,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR28GBR,Avoidable food waste - Meals,SOURCE94,WRAP 2013,2011,2011,440000,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR29GBR,Avoidable food waste - Meat and fish,SOURCE94,WRAP 2013,2011,2011,300000,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR30GBR,Avoidable food waste - Oil and fat,SOURCE94,WRAP 2013,2011,2011,20000,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR31GBR,Avoidable food waste - Other commodities,SOURCE94,WRAP 2013,2011,2011,11000,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR32GBR,Avoidable food waste - Processed Fruit,SOURCE94,WRAP 2013,2011,2011,21000,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR33GBR,Avoidable food waste - Processed vegetables and salad,SOURCE94,WRAP 2013,2011,2011,180000,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR34GBR,Avoidable food waste - Staple food,SOURCE94,WRAP 2013,2011,2011,150000,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR495GBR,Unavoidable food waste - Confectionnary and snacks,SOURCE94,WRAP 2013,2011,2011,1000,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR496GBR,Unavoidable food waste - Drinks,SOURCE94,WRAP 2013,2011,2011,540000,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR497GBR,Unavoidable food waste - Fresh Fruit,SOURCE94,WRAP 2013,2011,2011,540000,,
United Kingdom,55.3781,3.436,FLFW,1. Food loss - Food waste,HOUSEHOLDS,Households,TONNES,tonnes,FWVAR498GBR,Unavoidable food waste - Fresh vegetables and salad,SOURCE94,WRAP 2013,2011,2011,250000,,
